id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_temp_closed,attributes.menu_url,attributes.open24_hours,attributes.waitlist_reservation
hNFe8WhCibrqT4sFcZmAgw,kong-sihk-tong-港食堂-new-york,Kong Sihk Tong 港食堂,https://s3-media1.fl.yelpcdn.com/bphoto/S9pXbhbanRRNjDg3DffhBQ/o.jpg,False,https://www.yelp.com/biz/kong-sihk-tong-%E6%B8%AF%E9%A3%9F%E5%A0%82-new-york?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,916,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]",4.2,"['delivery', 'pickup']",$$,+16468506140,(646) 850-6140,1156.5626748255393,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.715433714742154,-73.9981186386701,65 Bayard St,,,New York,10013,US,NY,"['65 Bayard St', 'New York, NY 10013']",,https://kongsihktong.com/menu,,
4aF0F8w7yXX9o5_QFky_ig,celestine-brooklyn,Celestine,https://s3-media3.fl.yelpcdn.com/bphoto/p98BTWB9IIb4RQyDQw13ZQ/o.jpg,False,https://www.yelp.com/biz/celestine-brooklyn?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,331,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.9,['delivery'],$$$,+17185225356,(718) 522-5356,539.4069533813018,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.704676,-73.987975,1 John St,,,Brooklyn,11201,US,NY,"['1 John St', 'Brooklyn, NY 11201']",,https://celestinebk.com/menu,,
WG639VkTjmK5dzydd1BBJA,rubirosa-new-york-2,Rubirosa,https://s3-media3.fl.yelpcdn.com/bphoto/l0Phrnhhj78RFiDhLIOUyQ/o.jpg,False,https://www.yelp.com/biz/rubirosa-new-york-2?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,3452,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.3,['pickup'],$$,+12129650500,(212) 965-0500,1932.9467701334759,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.722766,-73.996233,235 Mulberry St,,,New York,10012,US,NY,"['235 Mulberry St', 'New York, NY 10012']",,https://www.rubirosanyc.com/menus/,,
J3NT61-AH5d5Gu5tFJhYSw,the-cabin-nyc-new-york-2,The Cabin NYC,https://s3-media4.fl.yelpcdn.com/bphoto/uzvMIyhgiVXakf6cAbpFdw/o.jpg,False,https://www.yelp.com/biz/the-cabin-nyc-new-york-2?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,706,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.1,"['restaurant_reservation', 'delivery', 'pickup']",$$,+12127770454,(212) 777-0454,2245.0427939871506,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.723991,-73.983785,205 E 4th St,,,New York,10009,US,NY,"['205 E 4th St', 'New York, NY 10009']",,,,True
Wu0eeQ8Wk_Hjg3cleoxFlw,gurumé-new-york-4,Gurumé,https://s3-media1.fl.yelpcdn.com/bphoto/sHDgI83rEE5wXHnrODa7_g/o.jpg,False,https://www.yelp.com/biz/gurum%C3%A9-new-york-4?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,195,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.8,"['delivery', 'pickup']",,+19173882017,(917) 388-2017,6114.7797361275125,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.760301,-73.988564,313 W 46th St,,,New York,10036,US,NY,"['313 W 46th St', 'New York, NY 10036']",,https://www.gurumerestaurant.com/menu,,
0ODATydoAxksVR9TXsWsNg,kisa-new-york,Kisa,https://s3-media1.fl.yelpcdn.com/bphoto/PpUmSadyP5LF4PQTmX90xw/o.jpg,False,https://www.yelp.com/biz/kisa-new-york?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,120,"[{'alias': 'korean', 'title': 'Korean'}]",4.4,[],,+16468668622,(646) 866-8622,1973.7158367162929,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.72272,-73.989086,205 Allen St,,,New York,10002,US,NY,"['205 Allen St', 'New York, NY 10002']",,https://www.kisaus.com/menu,,
gXgE7myTLwzXpnlfTXlzKQ,artesano-peruvian-cuisine-new-york,Artesano Peruvian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/ngrJ7qENDjQ7WYBrarRfwA/o.jpg,False,https://www.yelp.com/biz/artesano-peruvian-cuisine-new-york?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,159,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,[],,+12123720297,(212) 372-0297,1496.5048427191468,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.714477664263505,-74.0074549,90 Chambers St,,,New York,10007,US,NY,"['90 Chambers St', 'New York, NY 10007']",,http://artesanorestaurant.com/,,
h37t9rA06Sr4EetJjKrfzw,don-angie-new-york,Don Angie,https://s3-media2.fl.yelpcdn.com/bphoto/onJX6_vaMPHXUqIbMrq79A/o.jpg,False,https://www.yelp.com/biz/don-angie-new-york?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,938,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'New American'}]",4.5,['delivery'],$$$,+12128898884,(212) 889-8884,3657.076882257761,"[{'open': [{'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1530', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1530', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 6}, {'is_overnight': False, 'start': '1530', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.73778,-74.00197,103 Greenwich Ave,,,New York,10014,US,NY,"['103 Greenwich Ave', 'New York, NY 10014']",,https://www.donangie.com/menus/#menu,,
kVCCVqIikApTuD_SGHBwHg,unconventional-diner-washington-3,Unconventional Diner,https://s3-media1.fl.yelpcdn.com/bphoto/20e3x7JDlxp99DnclBilXw/o.jpg,False,https://www.yelp.com/biz/unconventional-diner-washington-3?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,2910,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"['delivery', 'pickup']",$$,+12028470122,(202) 847-0122,827.3670846350631,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.906139,-77.0238,1207 9th St NW,,,"Washington, DC",20001,US,DC,"['1207 9th St NW', 'Washington, DC 20001']",,http://unconventionaldiner.com,,
no3EVuDJlxO52sPUOFPVTg,l-ardente-washington,L'Ardente,https://s3-media2.fl.yelpcdn.com/bphoto/YBJtnVWbzBE5F8dGwkZHtg/o.jpg,False,https://www.yelp.com/biz/l-ardente-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,1217,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"['delivery', 'pickup']",,+12024480450,(202) 448-0450,1990.3882579432227,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.89891904977066,-77.01407410000002,200 Massachusetts Ave NW,,,"Washington, DC",20001,US,DC,"['200 Massachusetts Ave NW', 'Washington, DC 20001']",,https://www.lardente.com/#menu,,True
uDeOuGCBMFgGE0c5WjxH1g,gypsy-kitchen-dc-washington,Gypsy Kitchen DC,https://s3-media4.fl.yelpcdn.com/bphoto/CNNAw486qYhKGKnGAhQ0jg/o.jpg,False,https://www.yelp.com/biz/gypsy-kitchen-dc-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,913,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.3,['delivery'],$$,+12027650500,(202) 765-0500,398.0831748049227,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",38.91488,-77.03155,1825 14th St NW,,,"Washington, DC",20009,US,DC,"['1825 14th St NW', 'Washington, DC 20009']",,https://www.gypsykitchendc.com/menus,,
iyBbcXtQSBfiwFQZwVBNaQ,old-ebbitt-grill-washington,Old Ebbitt Grill,https://s3-media1.fl.yelpcdn.com/bphoto/iEv4hiXMwEIMValILOR1yg/o.jpg,False,https://www.yelp.com/biz/old-ebbitt-grill-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,11012,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.2,['pickup'],$$,+12023474800,(202) 347-4800,1510.3942360556832,"[{'open': [{'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.897967,-77.033342,675 15th St NW,,,"Washington, DC",20005,US,DC,"['675 15th St NW', 'Washington, DC 20005']",,https://www.ebbitt.com/menus/,,
Qt14DkOz6QNb6HoUdBguXw,anju-washington,ANJU,https://s3-media4.fl.yelpcdn.com/bphoto/A-ZXPBb2IBMb2gUtDbCGyQ/o.jpg,False,https://www.yelp.com/biz/anju-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,556,"[{'alias': 'korean', 'title': 'Korean'}]",4.3,"['delivery', 'pickup']",$$,+12028458935,(202) 845-8935,997.4245766926393,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1330', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1330', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",38.91437,-77.04149,1805 18th St NW,,,"Washington, DC",20009,US,DC,"['1805 18th St NW', 'Washington, DC 20009']",,,,
j9qYRR8HCXm_GEnetijOGA,le-diplomate-washington,Le Diplomate,https://s3-media4.fl.yelpcdn.com/bphoto/q45vqjjbIusXGGJTwSQk-g/o.jpg,False,https://www.yelp.com/biz/le-diplomate-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,5387,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.3,"['delivery', 'pickup']",$$$,+12023323333,(202) 332-3333,100.39410224325381,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0930', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0930', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.91135,-77.03157,1601 14th St NW,,,"Washington, DC",20009,US,DC,"['1601 14th St NW', 'Washington, DC 20009']",,https://lediplomatedc.com/menus/essen/,,
