id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_temp_closed,attributes.menu_url,attributes.open24_hours,attributes.waitlist_reservation
VF2drUaysdGlx1dGGDq4ag,umai-nori-washington,Umai Nori,https://s3-media2.fl.yelpcdn.com/bphoto/y604HRt-6q55jLV442s2pQ/o.jpg,False,https://www.yelp.com/biz/umai-nori-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,128,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.8,[],,+12025065218,(202) 506-5218,1388.463269175728,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.905153,-77.044539,1147 20th St NW,,,"Washington, DC",20036,US,DC,"['1147 20th St NW', 'Washington, DC 20036']",,https://umainori.com/menu#480dc7c9-90a1-4e88-8987-f9182c52dcf9,,
kVLCPSyqcEYQx-htxLoMIA,coco-lezzone-washington,Coco Lezzone,https://s3-media2.fl.yelpcdn.com/bphoto/MtMNDH8diDxeaaRAogYKSg/o.jpg,False,https://www.yelp.com/biz/coco-lezzone-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,86,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.9,"['restaurant_reservation', 'delivery', 'pickup']",,+12025064971,(202) 506-4971,1085.854181237906,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.901816,-77.033306,915 15th St NW,,,"Washington, DC",20005,US,DC,"['915 15th St NW', 'Washington, DC 20005']",,,,True
8pWrgtRGn4BqcOWb8ExxcA,boqueria-penn-quarter-washington-4,Boqueria Penn Quarter,https://s3-media2.fl.yelpcdn.com/bphoto/TFg6TgiTbVpHk2eYAQ6FFw/o.jpg,False,https://www.yelp.com/biz/boqueria-penn-quarter-washington-4?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,549,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.3,"['delivery', 'pickup']",$$,+12025523268,(202) 552-3268,1457.477117255527,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.89952852762722,-77.0233928613015,777 9th St NW,,,"Washington, DC",20001,US,DC,"['777 9th St NW', 'Washington, DC 20001']",,,,
VA8aPObRynlwR1TGzbzraQ,founding-farmers-washington-washington-3,Founding Farmers - Washington,https://s3-media3.fl.yelpcdn.com/bphoto/qJtTJzMf2BIYv8C0-vLG0A/o.jpg,False,https://www.yelp.com/biz/founding-farmers-washington-washington-3?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,17309,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['delivery', 'pickup']",$$,+12028228783,(202) 822-8783,1713.429520399952,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0830', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0830', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.9003656616031,-77.04443538060977,1924 Pennsylvania Ave NW,,,"Washington, DC",20006,US,DC,"['1924 Pennsylvania Ave NW', 'Washington, DC 20006']",,https://www.wearefoundingfarmers.com/menus/?dc,,
QrPyRoG52peu7eCgi56bHw,g-o-a-t-room-washington,G.O.A.T. Room,https://s3-media3.fl.yelpcdn.com/bphoto/7_80x99BtigNf3nWXVycEw/o.jpg,False,https://www.yelp.com/biz/g-o-a-t-room-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,135,"[{'alias': 'indpak', 'title': 'Indian'}]",4.6,"['delivery', 'pickup']",,+12026218708,(202) 621-8708,936.49982005733,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.903343,-77.02671,1010 Massachusetts Ave NW,,,"Washington, DC",20001,US,DC,"['1010 Massachusetts Ave NW', 'Washington, DC 20001']",,,,
W8n8mW2fnHBqRN8QnqAk-w,dleña-washington-3,dLeña,https://s3-media1.fl.yelpcdn.com/bphoto/QhigtbZXPcLL_484yd7Utw/o.jpg,False,https://www.yelp.com/biz/dle%C3%B1a-washington-3?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,1029,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",4.4,"['delivery', 'pickup']",$$$,+12025605999,(202) 560-5999,1439.8418018288364,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.902279,-77.018701,476 K St NW,,,"Washington, DC",20001,US,DC,"['476 K St NW', 'Washington, DC 20001']",,http://places.singleplatform.com/dlea/menu,,
iORMLvXAbFbe9xLDlT_C6g,baan-siam-washington,Baan Siam,https://s3-media1.fl.yelpcdn.com/bphoto/GgiBqZZBE2GXzehx9DajcA/o.jpg,False,https://www.yelp.com/biz/baan-siam-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,642,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,['delivery'],$$,+12025885889,(202) 588-5889,1652.66178476172,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.90147950746981,-77.01634228634687,425 I St NW,,,"Washington, DC",20001,US,DC,"['425 I St NW', 'Washington, DC 20001']",,https://www.baansiamdc.com/_files/ugd/35c3ff_d7776604d20e456096a38e7b99ad82bf.pdf,,
cHvf3L4NAklSE4j9agOkHQ,astoria-dc-washington,Astoria DC,https://s3-media2.fl.yelpcdn.com/bphoto/9yZ8qySdvBKzJkI-5Hu4Bg/o.jpg,False,https://www.yelp.com/biz/astoria-dc-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,453,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,[],$$,,,664.1278966879469,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",38.91052,-77.03813,1521 17th St NW,,,"Washington, DC",20036,US,DC,"['1521 17th St NW', 'Washington, DC 20036']",,,,False
TY99XLJGE8uOga4JuZK-FA,carusos-grocery-washington,Caruso's Grocery,https://s3-media1.fl.yelpcdn.com/bphoto/M259Qi7j8KUQ1Zg75B-Ppw/o.jpg,False,https://www.yelp.com/biz/carusos-grocery-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,261,"[{'alias': 'italian', 'title': 'Italian'}]",4.6,[],$$,+12026610148,(202) 661-0148,5272.689322699522,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",38.879703,-76.985245,914 14th St SE,,,"Washington, DC",20003,US,DC,"['914 14th St SE', 'Washington, DC 20003']",,https://www.carusosgrocery.com/_files/ugd/57bf25_7989b46e675b4331bfcfb3707c2717e9.pdf,,
7lhAE3IcXTF-Ph--Zrlb5A,cr-noma-washington-2,CR NoMa,https://s3-media1.fl.yelpcdn.com/bphoto/l-Xg7f-iFShB2MeT0_l7EA/o.jpg,False,https://www.yelp.com/biz/cr-noma-washington-2?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,178,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['delivery', 'pickup']",$$,+12029623947,(202) 962-3947,2339.416071053263,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.90591,-77.00473,140 M St NE,,,"Washington, DC",20002,US,DC,"['140 M St NE', 'Washington, DC 20002']",,https://www.carvingroom.com/cr-noma-menus/,,
VlDWu_ftKpLmWoC0x7x1dA,pisco-y-nazca-ceviche-gastrobar-washington-4,Pisco y Nazca Ceviche Gastrobar,https://s3-media3.fl.yelpcdn.com/bphoto/Bm6TjIoI5lFxhN4_a3Wowg/o.jpg,False,https://www.yelp.com/biz/pisco-y-nazca-ceviche-gastrobar-washington-4?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,2609,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,"['delivery', 'pickup']",$$,+12025593726,(202) 559-3726,1328.1812742771924,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.90398223,-77.0426388,1823 L St NW,,,"Washington, DC",20036,US,DC,"['1823 L St NW', 'Washington, DC 20036']",,https://piscoynazca.com/washington-dc/menus/,,
1p10IPU8QlojUHJWssXOZQ,grazie-nonna-washington,Grazie Nonna,https://s3-media4.fl.yelpcdn.com/bphoto/6IOwg___z2Vfca20guGulw/o.jpg,False,https://www.yelp.com/biz/grazie-nonna-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,516,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",4.1,[],$$,+12029890307,(202) 989-0307,907.6498526527622,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.90401,-77.035,1100 15th St NW,,,"Washington, DC",20005,US,DC,"['1100 15th St NW', 'Washington, DC 20005']",,https://static1.squarespace.com/static/62f139b7ea49eb4b370abff5/t/632a04c0c087003e2b57473b/1663698112778/Grazie+Nonna+9.19.pdf,,
IGZrOca-z5QLiYFVvoT-SA,tiger-dumplings-arlington,Tiger Dumplings,https://s3-media4.fl.yelpcdn.com/bphoto/_2wXK0EkfJg2bittVjptjQ/o.jpg,False,https://www.yelp.com/biz/tiger-dumplings-arlington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,346,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'soup', 'title': 'Soup'}]",4.3,"['restaurant_reservation', 'delivery', 'pickup']",$$,+15719704512,(571) 970-4512,6442.354377333849,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.88613,-77.09768,3225 Washington Blvd,,,Arlington,22201,US,VA,"['3225 Washington Blvd', 'Arlington, VA 22201']",,https://www.tigerdumplings.com/order,,True
6Qhmt1jo7BMcFcp41fPFVg,the-hamilton-washington,The Hamilton,https://s3-media2.fl.yelpcdn.com/bphoto/4zmJ98owc9xaRl52-agRmg/o.jpg,False,https://www.yelp.com/biz/the-hamilton-washington?adjust_creative=l5Jc3jAH5zjED2xH-zgZMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=l5Jc3jAH5zjED2xH-zgZMg,3661,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.9,"['delivery', 'pickup']",$$,+12027871000,(202) 787-1000,1553.8463108743952,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",38.8974544016632,-77.0320804809509,600 14th St NW,,,"Washington, DC",20005,US,DC,"['600 14th St NW', 'Washington, DC 20005']",,https://www.thehamiltondc.com/eat/,,
